date,metric,value,holiday,year,month,month_num,year_month,day_of_week,type_of_day,weekend_holiday,covid_lockdown
2020-09-17,Calls Abandoned < Service Level,18,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-17,Calls Handled,272,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-17,Calls Handled < Service Level,220,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-17,Calls Presented,302,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-17,Max Handle Time,1078,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-17,Max Queue Time,864,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-17,Percentage of Calls Abandoned,9.9,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-17,Percentage of Calls Handled,90.1,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-17,Percentage of Service Level Met (Handled),80.9,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-17,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),72.9,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-17,Percentage of Service Level Met (With Abandoned Calls Counted Positively),78.8,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-17,Percentage of Service Level Met (Without Abandoned Calls),77.5,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-17,Service Level (sec),30,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-18,Avg Handle Time,139,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Avg Queue Time,20,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Avg Speed of Answer,19,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Calls Abandoned,10,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Calls Abandoned < Service Level,7,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Calls Handled,250,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Calls Handled < Service Level,226,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Calls Presented,260,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Max Handle Time,1666,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Max Queue Time,786,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Percentage of Calls Abandoned,3.9,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Percentage of Calls Handled,96.2,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Percentage of Service Level Met (Handled),90.4,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),86.9,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Percentage of Service Level Met (With Abandoned Calls Counted Positively),89.6,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Percentage of Service Level Met (Without Abandoned Calls),89.3,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-18,Service Level (sec),30,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-19,Avg Handle Time,123,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Avg Queue Time,21,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Avg Speed of Answer,20,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Calls Abandoned,2,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Calls Abandoned < Service Level,1,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Calls Handled,104,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Calls Handled < Service Level,91,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Calls Presented,106,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Max Handle Time,596,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Max Queue Time,293,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Percentage of Calls Abandoned,1.9,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Percentage of Calls Handled,98.1,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Percentage of Service Level Met (Handled),87.5,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),85.9,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Percentage of Service Level Met (With Abandoned Calls Counted Positively),86.8,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Percentage of Service Level Met (Without Abandoned Calls),86.7,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-19,Service Level (sec),30,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-20,Avg Handle Time,127,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Avg Queue Time,16,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Avg Speed of Answer,16,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Calls Abandoned,2,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Calls Abandoned < Service Level,2,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Calls Handled,87,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Calls Handled < Service Level,78,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Calls Presented,89,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Max Handle Time,1076,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Max Queue Time,454,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Percentage of Calls Abandoned,2.3,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Percentage of Calls Handled,97.8,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Percentage of Service Level Met (Handled),89.7,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),87.6,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Percentage of Service Level Met (With Abandoned Calls Counted Positively),89.9,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Percentage of Service Level Met (Without Abandoned Calls),89.7,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-20,Service Level (sec),30,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-21,Avg Handle Time,144,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Avg Queue Time,61,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Avg Speed of Answer,62,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Calls Abandoned,28,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Calls Abandoned < Service Level,14,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Calls Handled,350,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Calls Handled < Service Level,221,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Calls Presented,378,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Max Handle Time,1003,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Max Queue Time,591,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Percentage of Calls Abandoned,7.4,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Percentage of Calls Handled,92.6,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Percentage of Service Level Met (Handled),63.1,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),58.5,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Percentage of Service Level Met (With Abandoned Calls Counted Positively),62.2,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Percentage of Service Level Met (Without Abandoned Calls),60.7,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-21,Service Level (sec),30,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-22,Avg Handle Time,140,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Avg Queue Time,16,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Avg Speed of Answer,16,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Calls Abandoned,17,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Calls Abandoned < Service Level,14,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Calls Handled,347,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Calls Handled < Service Level,308,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Calls Presented,364,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Max Handle Time,1441,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Max Queue Time,276,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Percentage of Calls Abandoned,4.7,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Percentage of Calls Handled,95.3,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Percentage of Service Level Met (Handled),88.8,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),84.6,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Percentage of Service Level Met (With Abandoned Calls Counted Positively),88.5,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Percentage of Service Level Met (Without Abandoned Calls),88,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-22,Service Level (sec),30,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-23,Avg Handle Time,139,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Avg Queue Time,19,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Avg Speed of Answer,16,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Calls Abandoned,21,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Calls Abandoned < Service Level,11,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Calls Handled,325,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Calls Handled < Service Level,295,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Calls Presented,346,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Max Handle Time,1254,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Max Queue Time,491,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Percentage of Calls Abandoned,6.1,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Percentage of Calls Handled,93.9,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Percentage of Service Level Met (Handled),90.8,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),85.3,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Percentage of Service Level Met (With Abandoned Calls Counted Positively),88.4,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Percentage of Service Level Met (Without Abandoned Calls),88.1,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-23,Service Level (sec),30,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-24,Avg Handle Time,121,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Avg Queue Time,27,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Avg Speed of Answer,23,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Calls Abandoned,29,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Calls Abandoned < Service Level,17,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Calls Handled,296,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Calls Handled < Service Level,251,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Calls Presented,330,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Max Handle Time,899,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Max Queue Time,539,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Percentage of Calls Abandoned,8.8,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Percentage of Calls Handled,89.7,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Percentage of Service Level Met (Handled),84.8,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),76.1,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Percentage of Service Level Met (With Abandoned Calls Counted Positively),81.2,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Percentage of Service Level Met (Without Abandoned Calls),80.2,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-24,Service Level (sec),30,FALSE,2020,Sep,9,2020-09-01,Thu,Weekday,FALSE,FALSE
2020-09-25,Avg Handle Time,117,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Avg Queue Time,18,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Avg Speed of Answer,17,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Calls Abandoned,37,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Calls Abandoned < Service Level,14,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Calls Handled,290,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Calls Handled < Service Level,250,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Calls Presented,327,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Max Handle Time,589,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Max Queue Time,319,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Percentage of Calls Abandoned,11.3,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Percentage of Calls Handled,88.7,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Percentage of Service Level Met (Handled),86.2,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),76.5,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Percentage of Service Level Met (With Abandoned Calls Counted Positively),80.7,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Percentage of Service Level Met (Without Abandoned Calls),79.9,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-25,Service Level (sec),30,FALSE,2020,Sep,9,2020-09-01,Fri,Weekday,FALSE,FALSE
2020-09-26,Avg Handle Time,113,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Avg Queue Time,32,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Avg Speed of Answer,28,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Calls Abandoned,35,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Calls Abandoned < Service Level,4,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Calls Handled,88,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Calls Handled < Service Level,72,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Calls Presented,123,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Max Handle Time,611,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Max Queue Time,400,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Percentage of Calls Abandoned,28.5,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Percentage of Calls Handled,71.5,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Percentage of Service Level Met (Handled),81.8,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),58.5,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Percentage of Service Level Met (With Abandoned Calls Counted Positively),61.8,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Percentage of Service Level Met (Without Abandoned Calls),60.5,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-26,Service Level (sec),30,FALSE,2020,Sep,9,2020-09-01,Sat,Weekend,TRUE,FALSE
2020-09-27,Avg Handle Time,115,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Avg Queue Time,18,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Avg Speed of Answer,17,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Calls Abandoned,2,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Calls Abandoned < Service Level,1,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Calls Handled,83,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Calls Handled < Service Level,72,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Calls Presented,85,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Max Handle Time,515,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Max Queue Time,213,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Percentage of Calls Abandoned,2.4,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Percentage of Calls Handled,97.7,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Percentage of Service Level Met (Handled),86.8,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),84.7,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Percentage of Service Level Met (With Abandoned Calls Counted Positively),85.9,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Percentage of Service Level Met (Without Abandoned Calls),85.7,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-27,Service Level (sec),30,FALSE,2020,Sep,9,2020-09-01,Sun,Weekend,TRUE,FALSE
2020-09-28,Avg Handle Time,135,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Avg Queue Time,25,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Avg Speed of Answer,24,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Calls Abandoned,42,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Calls Abandoned < Service Level,14,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Calls Handled,363,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Calls Handled < Service Level,309,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Calls Presented,405,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Max Handle Time,1058,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Max Queue Time,395,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Percentage of Calls Abandoned,10.4,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Percentage of Calls Handled,89.6,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Percentage of Service Level Met (Handled),85.1,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),76.3,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Percentage of Service Level Met (With Abandoned Calls Counted Positively),79.8,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Percentage of Service Level Met (Without Abandoned Calls),79,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-28,Service Level (sec),30,FALSE,2020,Sep,9,2020-09-01,Mon,Weekday,FALSE,FALSE
2020-09-29,Avg Handle Time,118,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Avg Queue Time,17,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Avg Speed of Answer,16,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Calls Abandoned,37,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Calls Abandoned < Service Level,13,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Calls Handled,339,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Calls Handled < Service Level,294,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Calls Presented,376,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Max Handle Time,1083,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Max Queue Time,219,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Percentage of Calls Abandoned,9.8,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Percentage of Calls Handled,90.2,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Percentage of Service Level Met (Handled),86.7,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Percentage of Service Level Met (With Abandoned Calls Counted Negatively),78.2,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Percentage of Service Level Met (With Abandoned Calls Counted Positively),81.7,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Percentage of Service Level Met (Without Abandoned Calls),81,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-29,Service Level (sec),30,FALSE,2020,Sep,9,2020-09-01,Tue,Weekday,FALSE,FALSE
2020-09-30,Avg Handle Time,126,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-30,Avg Queue Time,14,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-30,Avg Speed of Answer,11,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
2020-09-30,Calls Abandoned,40,FALSE,2020,Sep,9,2020-09-01,Wed,Weekday,FALSE,FALSE
